SEQ_NO|SUPPLIER|INVOICE_DATE|LINE_DESCRIPTION|QUANTITY|UNIT_OF_MEASURE|UNIT_COST|EXTENDED_AMOUNT 
8270210|1580 MEDLINE INDUSTRIES INC|2024-12-03|TAPE SURG LF TRANSPORE WHT 1INX1.5YD|15.0|Case|121.05|1815.75
8274590|1580 MEDLINE INDUSTRIES INC|2024-11-07|DRESSING HYDROFIBER AQUACEL 0.75X18IN|12.0|Box|20.21|242.52
8274937|1580 MEDLINE INDUSTRIES INC|2024-11-03|APPLICATOR CTN TIP WOOD STER 6IN|10.0|Case|25.78|257.8
8275574|1580 MEDLINE INDUSTRIES INC|2024-10-24|SUTURE, 0 MONOCRYL CT-1 VIOLET 27IN|1.0||96.54|96.54
8279933|1580 MEDLINE INDUSTRIES INC|2023-12-01|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
13665921|1580 MEDLINE INDUSTRIES INC|2025-09-30|CATH,FOLEY,COUNCIL,RED-LTX,20FR,5ML|1.0|Each|12.99|12.99
13665958|1580 MEDLINE INDUSTRIES INC|2025-09-30|ELIMINATOR, ODOR, SPRAY,SIMPLY FRESH,8OZ|3.0|Each|4.36|13.08
13665959|1580 MEDLINE INDUSTRIES INC|2025-09-30|ELIMINATOR, ODOR, SPRAY,SIMPLY FRESH,8OZ|3.0|Each|4.36|13.08
13665972|1580 MEDLINE INDUSTRIES INC|2025-09-30|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|4.0|Bag|1.85|7.4
13666626|1580 MEDLINE INDUSTRIES INC|2025-09-29|PACK MINOR|2.0|Case|178.28|356.56
13666629|1580 MEDLINE INDUSTRIES INC|2025-09-29|PACK ENT|2.0|Case|248.78|497.56
13666643|1580 MEDLINE INDUSTRIES INC|2025-09-29|ELECTRODE,ECG,TAB,10/CARD,5000/CS, S|100.0|Package|2.44|244.0
13666863|1580 MEDLINE INDUSTRIES INC|2025-09-27|BANDAGE ADHESIVE FABRIC LATEX FREE CURAD BLUE 1X3IN|1.0|Case|33.22|33.22
13666885|1580 MEDLINE INDUSTRIES INC|2025-09-27|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|2.0|Each|6.78|13.56
13666895|1580 MEDLINE INDUSTRIES INC|2025-09-27|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|6.0|Box|7.9|47.4
13667038|1580 MEDLINE INDUSTRIES INC|2025-09-27|SPECULUM,VAGINAL,ER,BUILT IN LIGHT,S|2.0|Box|53.1|106.2
13667099|1580 MEDLINE INDUSTRIES INC|2025-09-27|STOPCOCK 4 WAY|1.0|Case|104.55|104.55
13667104|1580 MEDLINE INDUSTRIES INC|2025-09-27|DRESSING FOAM ANTIMICROBIAL BORDER SELF ADHERENT WATERPROOF SILVER LATEX FREE ST|2.0|Box|27.85|55.7
13667937|1580 MEDLINE INDUSTRIES INC|2025-09-26|GLOVE SURGICAL LATEX FREE POWDER FREE DERMASSURE GREEN 7.5|3.0|Box|58.01|174.03
13667945|1580 MEDLINE INDUSTRIES INC|2025-09-26|UNDERWEAR,PROTECTIVE,ULTRA,LG,40-56|2.0|Case|29.88|59.76
13667948|1580 MEDLINE INDUSTRIES INC|2025-09-26|CAP SHAMPOO|1.0|Case|43.7|43.7
13667953|1580 MEDLINE INDUSTRIES INC|2025-09-26|SHIRT,SCRUB DISP XL|1.0|Case|24.8|24.8
13667965|1580 MEDLINE INDUSTRIES INC|2025-09-26|WARMER INFANT HEEL|1.0|Case|49.1|49.1
13667971|1580 MEDLINE INDUSTRIES INC|2025-09-26|SPECULUM OTOSCOPE ROUND OPERATING PLASTIC DISPOSABLE KLEENSPEC BLACK 3MM|1.0|Box|25.49|25.49
13667987|1580 MEDLINE INDUSTRIES INC|2025-09-26|ELECTRODE,ECG,TAB,10/CARD,5000/CS, S|50.0|Package|2.44|122.0
13668039|1580 MEDLINE INDUSTRIES INC|2025-09-26|CUFF BLOOD PRESSURE THIGH 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE F|3.0|Each|12.01|36.03
13668053|1580 MEDLINE INDUSTRIES INC|2025-09-26|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.85|18.5
13668088|1580 MEDLINE INDUSTRIES INC|2025-09-26|ELIMINATOR, ODOR, SPRAY,SIMPLY FRESH,8OZ|3.0|Each|4.36|13.08
13668090|1580 MEDLINE INDUSTRIES INC|2025-09-26|ELIMINATOR, ODOR, SPRAY,SIMPLY FRESH,8OZ|3.0|Each|4.36|13.08
13668094|1580 MEDLINE INDUSTRIES INC|2025-09-26|DELIVERY PACK|1.0|Case|208.01|208.01
13668169|1580 MEDLINE INDUSTRIES INC|2025-09-26|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|4.0|Box|7.9|31.6
13669163|1580 MEDLINE INDUSTRIES INC|2025-09-25|CANNULA,SUPERSOFT,HFLOW,GREEN,ADLT,7|1.0|Each|1.99|1.99
13669181|1580 MEDLINE INDUSTRIES INC|2025-09-25|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|50.0|Pair|1.48|74.0
13669182|1580 MEDLINE INDUSTRIES INC|2025-09-25|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|50.0|Pair|1.48|74.0
13669186|1580 MEDLINE INDUSTRIES INC|2025-09-25|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|40.0|Bag|1.85|74.0
13669203|1580 MEDLINE INDUSTRIES INC|2025-09-25|INVISISHIELD ISOLATION BAG, STERILE, 20X20|1.0|Box|36.08|36.08
13669363|1580 MEDLINE INDUSTRIES INC|2025-09-25|Specimen Containers: Click N Close Pneumatic Tube Specimen Container with Tamper|1.0|Case|67.87|67.87
13670325|1580 MEDLINE INDUSTRIES INC|2025-09-24|KIT,BREAST SYMPHONY|1.0|Case|245.31|245.31
13670331|1580 MEDLINE INDUSTRIES INC|2025-09-24|UNDERWEAR,PROTECTIVE,ULTRA,LG,40-56|2.0|Case|29.88|59.76
13670342|1580 MEDLINE INDUSTRIES INC|2025-09-24|CUFF SMALL ADULT|5.0|Bag|10.15|50.75
13672720|1580 MEDLINE INDUSTRIES INC|2025-09-22|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|5.0|Pair|1.48|7.4
13672843|1580 MEDLINE INDUSTRIES INC|2025-09-22|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|10.0|Pair|1.48|14.8
13672975|1580 MEDLINE INDUSTRIES INC|2025-09-22|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
13673100|1580 MEDLINE INDUSTRIES INC|2025-09-20|TROCAR ENDOSCOPIC OPTICAL FIXATION CANNULA STERILE VERSAONE 15X100MM|1.0|Box|223.62|223.62
13673126|1580 MEDLINE INDUSTRIES INC|2025-09-20|BAG UNRINARY DRAINAGE|2.0|Case|35.74|71.48
13673128|1580 MEDLINE INDUSTRIES INC|2025-09-20|GAUZE,SPONGE,4X4,4PLY,NS,NW,LF|1.0|Case|18.57|18.57
13673130|1580 MEDLINE INDUSTRIES INC|2025-09-20|GAUZE,SPONGE,4X4,4PLY,NS,NW,LF|1.0|Case|18.57|18.57
13673147|1580 MEDLINE INDUSTRIES INC|2025-09-20|TROCAR ENDOSCOPIC OPTICAL FIXATION CANNULA STERILE VERSAONE 15X100MM|1.0|Box|223.62|223.62
13673270|1580 MEDLINE INDUSTRIES INC|2025-09-20|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|20.0|Pair|1.48|29.6
13673271|1580 MEDLINE INDUSTRIES INC|2025-09-20|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|5.0|Pair|1.48|7.4
13674480|1580 MEDLINE INDUSTRIES INC|2025-09-19|"TAPE MEASURE,CLOTH,PLASTIC CS,72"",RE"|5.0|Each|1.47|7.35
13674484|1580 MEDLINE INDUSTRIES INC|2025-09-19|INVISISHIELD ISOLATION BAG, STERILE, 20X20|1.0|Box|36.08|36.08
13674512|1580 MEDLINE INDUSTRIES INC|2025-09-19|TOP,SCRUB,REV,2PKT,BLACK,MDL-CC,XL|4.0|Each|12.24|48.96
13674520|1580 MEDLINE INDUSTRIES INC|2025-09-19|SHOULDER SUSPENSION I|1.0|Case|218.02|218.02
13674571|1580 MEDLINE INDUSTRIES INC|2025-09-19|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|4.0|Box|7.9|31.6
13674585|1580 MEDLINE INDUSTRIES INC|2025-09-19|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|10.0|Pair|1.48|14.8
13674641|1580 MEDLINE INDUSTRIES INC|2025-09-19|SHIRT,SCRUB,DISP,V-NECK,BLUE,MEDIUM|2.0|Case|14.39|28.78
13674654|1580 MEDLINE INDUSTRIES INC|2025-09-19|BAG UNRINARY DRAINAGE|2.0|Case|35.74|71.48
13674709|1580 MEDLINE INDUSTRIES INC|2025-09-19|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|2.0|Bag|1.85|3.7
13674716|1580 MEDLINE INDUSTRIES INC|2025-09-19|Test Kits: BD Veritor Test System, SARS-CoV-2, (CLIA-waived Kit), 30 Tests, Non-|1.0|Box|370.5|370.5
13675121|1580 MEDLINE INDUSTRIES INC|2025-09-18|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|3.0|Box|7.9|23.7
13675866|1580 MEDLINE INDUSTRIES INC|2025-09-18|"SCISSOR,METZENBAUM,BL/BL,CURVED,9"""|5.0|Each|22.21|111.05
13675887|1580 MEDLINE INDUSTRIES INC|2025-09-18|STRIP,MULTISTIX 10 SG REAGENT,100/VIAL|2.0|Bottle|36.04|72.08
13675915|1580 MEDLINE INDUSTRIES INC|2025-09-18|HOLDER DRESSING NASAL|2.0|Box|50.0|100.0
13675954|1580 MEDLINE INDUSTRIES INC|2025-09-18|"Scissors: Metzenbaum Dissecting Scissors, Curved, Blunt/Blunt, 9"" (22.9 cm)Knig"|1.0|Each|22.21|22.21
13675987|1580 MEDLINE INDUSTRIES INC|2025-09-18|"Scissors: Metzenbaum Dissecting Scissors, Curved, Blunt/Blunt, 9"" (22.9 cm)Knig"|5.0|Each|15.35|76.75
13676065|1580 MEDLINE INDUSTRIES INC|2025-09-18|DELIVERY PACK|1.0|Case|208.01|208.01
13676068|1580 MEDLINE INDUSTRIES INC|2025-09-18|CONTAINER W/LID|1.0|Case|87.27|87.27
13676078|1580 MEDLINE INDUSTRIES INC|2025-09-18|"Scissors: Metzenbaum Dissecting Scissors, Curved, Blunt/Blunt, 9"" (22.9 cm)Knig"|3.0|Each|22.21|66.63
13677221|1580 MEDLINE INDUSTRIES INC|2025-09-17|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|3.0|Case|1289.38|3868.14
13677228|1580 MEDLINE INDUSTRIES INC|2025-09-17|MARKER SKIN FINE TIP WITH RULER 6 BLANK LABEL LATEX FREE STERILE|1.0|Case|32.14|32.14
13677281|1580 MEDLINE INDUSTRIES INC|2025-09-17|INVISISHIELD ISOLATION BAG, STERILE, 20X20|4.0|Box|36.08|144.32
13677312|1580 MEDLINE INDUSTRIES INC|2025-09-17|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1289.38|1289.38
13677375|1580 MEDLINE INDUSTRIES INC|2025-09-17|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|2.0|Bag|1.85|3.7
13677531|1580 MEDLINE INDUSTRIES INC|2025-09-17|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
13677605|1580 MEDLINE INDUSTRIES INC|2025-09-17|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
13678520|1580 MEDLINE INDUSTRIES INC|2025-09-16|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|6.0|Pair|1.48|8.88
13679731|1580 MEDLINE INDUSTRIES INC|2025-09-15|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.85|18.5
13679777|1580 MEDLINE INDUSTRIES INC|2025-09-15|Test Kits: BD Veritor Test System, SARS-CoV-2, (CLIA-waived Kit), 30 Tests, Non-|3.0|Box|255.0|765.0
13679799|1580 MEDLINE INDUSTRIES INC|2025-09-15|SHIRT,SCRUB DISP LG|1.0|Case|21.65|21.65
13679803|1580 MEDLINE INDUSTRIES INC|2025-09-15|WARMER INFANT HEEL|1.0|Case|49.1|49.1
13679808|1580 MEDLINE INDUSTRIES INC|2025-09-15|IV3000 4 X 4 3/4 DRESSING|4.0|Box|32.07|128.28
13679821|1580 MEDLINE INDUSTRIES INC|2025-09-15|PACK C-SECTION|7.0|Case|137.27|960.89
13679830|1580 MEDLINE INDUSTRIES INC|2025-09-15|TROCAR ENDOSCOPIC OPTICAL FIXATION CANNULA STERILE VERSAONE 15X100MM|2.0|Box|223.62|447.24
13679967|1580 MEDLINE INDUSTRIES INC|2025-09-15|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
13679971|1580 MEDLINE INDUSTRIES INC|2025-09-14|APPLICATOR SKIN CHLORAPREP CLR 10.5ML|3.0|Case|320.0|960.0
13679999|1580 MEDLINE INDUSTRIES INC|2025-09-14|BANDAGE GZ 6 PLY BULKEE II 4.5INX4.1YD|65.0|Case|52.13|3388.45
13680032|1580 MEDLINE INDUSTRIES INC|2025-09-13|Freight|0.0||0.0|214.54
13680158|1580 MEDLINE INDUSTRIES INC|2025-09-13|"Dressings: DuoDERM Extra Thin Sterile Hydrocolloid Dressing, 4"" x 4"" SquareDuoDE"|1.0|Box|11.4|11.4
13680227|1580 MEDLINE INDUSTRIES INC|2025-09-13|CUFF BLOOD PRESSURE ADULT|1.0|Bag|64.66|64.66
13680264|1580 MEDLINE INDUSTRIES INC|2025-09-13|INSUFFLATION NEEDLE|1.0|Box|747.9|747.9
13680302|1580 MEDLINE INDUSTRIES INC|2025-09-13|SHIRT,SCRUB DISP LG|1.0|Case|21.65|21.65
13680313|1580 MEDLINE INDUSTRIES INC|2025-09-13|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|3.0|Box|7.9|23.7
13680345|1580 MEDLINE INDUSTRIES INC|2025-09-13|CUFF BLOOD PRESSURE ADULT|3.0|Bag|64.66|193.98
13680352|1580 MEDLINE INDUSTRIES INC|2025-09-13|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1289.38|1289.38
13681136|1580 MEDLINE INDUSTRIES INC|2025-09-12|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.85|18.5
13681159|1580 MEDLINE INDUSTRIES INC|2025-09-12|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 8.|1.0|Box|74.0|74.0
13681185|1580 MEDLINE INDUSTRIES INC|2025-09-12|TROCAR ENDOSCOPIC OPTICAL FIXATION CANNULA STERILE VERSAONE 15X100MM|2.0|Box|223.62|447.24
13681212|1580 MEDLINE INDUSTRIES INC|2025-09-12|ELECTRODE,ECG,TAB,10/CARD,5000/CS, S|50.0|Package|2.44|122.0
13681219|1580 MEDLINE INDUSTRIES INC|2025-09-12|SPLINT WRIST & THUMB LG RT|2.0|Each|8.23|16.46
13681225|1580 MEDLINE INDUSTRIES INC|2025-09-12|DRESSING FOAM ANTIMICROBIAL BORDER SELF ADHERENT WATERPROOF SILVER LATEX FREE ST|4.0|Box|27.85|111.4
13681283|1580 MEDLINE INDUSTRIES INC|2025-09-12|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|4.0|Each|6.78|27.12
13681438|1580 MEDLINE INDUSTRIES INC|2025-09-12|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
13681466|1580 MEDLINE INDUSTRIES INC|2025-09-11|SYSTEM VISUALIZATION ENDO CLEARIFY 8X6IN|40.0|Package|410.0|16400.0
13681468|1580 MEDLINE INDUSTRIES INC|2025-09-11|WIPE BABY UNSCENTED SENSITIVE SKIN|260.0|Case|2.82|733.2
13681510|1580 MEDLINE INDUSTRIES INC|2025-09-11|CONTAINER SPECIMEN CLIKSEAL STERILE 4OZ|20.0|Case|59.83|1196.6
13681511|1580 MEDLINE INDUSTRIES INC|2025-09-11|Freight|0.0||0.0|282.89
13682870|1580 MEDLINE INDUSTRIES INC|2025-09-11|PACK ARTHROSCOPY|6.0|Case|276.96|1661.76
13682887|1580 MEDLINE INDUSTRIES INC|2025-09-11|BAG UNRINARY DRAINAGE|1.0|Case|35.74|35.74
13682906|1580 MEDLINE INDUSTRIES INC|2025-09-11|"Dressings: Mepilex Border Ag Adhesive Foam Dressing with Safetac, 3"" x 3""Mepilex"|1.0|Box|27.85|27.85
13682924|1580 MEDLINE INDUSTRIES INC|2025-09-11|INFUSOR PRESSURE SLEEVE WITH STOPCOCK VALVE LATEX FREE DISPOSABLE 1000ML|1.0|Each|9.35|9.35
13683047|1580 MEDLINE INDUSTRIES INC|2025-09-11|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
13683048|1580 MEDLINE INDUSTRIES INC|2025-09-11|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
13683058|1580 MEDLINE INDUSTRIES INC|2025-09-11|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
13683060|1580 MEDLINE INDUSTRIES INC|2025-09-11|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
13683086|1580 MEDLINE INDUSTRIES INC|2025-09-10|STRIP DISINF TEST REVITAL-OX RESERT|1.0|Box|75.58|75.58
13684269|1580 MEDLINE INDUSTRIES INC|2025-09-10|SHIRT,SCRUB DISP MED|1.0|Case|14.39|14.39
13684274|1580 MEDLINE INDUSTRIES INC|2025-09-10|UNDERWEAR,PROTECTIVE,ULTRA,LG,40-56|2.0|Case|29.88|59.76
13684290|1580 MEDLINE INDUSTRIES INC|2025-09-10|DARCO POST OP SHOE MEDIUM|6.0|Each|19.34|116.04
13684304|1580 MEDLINE INDUSTRIES INC|2025-09-10|PACK C-SECTION|4.0|Case|137.27|549.08
13684311|1580 MEDLINE INDUSTRIES INC|2025-09-10|GLOVE EXAM BEADED EXTENDED CUFF NITRILE LATEX FREE POWDER FREE NON STERILE VERSA|4.0|Box|5.83|23.34
13684476|1580 MEDLINE INDUSTRIES INC|2025-09-09|Freight|0.0||0.0|16.97
13685560|1580 MEDLINE INDUSTRIES INC|2025-09-09|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|10.0|Each|7.44|74.4
13685686|1580 MEDLINE INDUSTRIES INC|2025-09-08|Freight|0.0||0.0|437.18
13685700|1580 MEDLINE INDUSTRIES INC|2025-09-08|Freight|0.0||0.0|11.29
13686648|1580 MEDLINE INDUSTRIES INC|2025-09-08|SPECULUM,VAGINAL,ER,BUILT-IN-LIGHT,L|9.0|Each|2.95|26.55
13686681|1580 MEDLINE INDUSTRIES INC|2025-09-08|CUFF SMALL ADULT|8.0|Bag|10.15|81.2
13686695|1580 MEDLINE INDUSTRIES INC|2025-09-08|PACK ENT|2.0|Case|248.78|497.56
13686951|1580 MEDLINE INDUSTRIES INC|2025-09-08|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
13686980|1580 MEDLINE INDUSTRIES INC|2025-09-07|SOLUTION INHALATION STER H2O 2000ML|230.0|Case|30.6|7038.0
13686988|1580 MEDLINE INDUSTRIES INC|2025-09-07|STRIP DISINF TEST REVITAL-OX RESERT|1.0|Box|75.58|75.58
13686997|1580 MEDLINE INDUSTRIES INC|2025-09-07|Freight|0.0||0.0|13.91
13687041|1580 MEDLINE INDUSTRIES INC|2025-09-06|Freight|0.0||0.0|306.09
13687129|1580 MEDLINE INDUSTRIES INC|2025-09-06|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|2.0|Each|6.78|13.56
13687137|1580 MEDLINE INDUSTRIES INC|2025-09-06|DRAPE SURGICAL ISOLATION WITH IOBAN 2 INCISE FILM POUCH PLASTIC STERI-DRAPE LARG|4.0|Box|82.96|331.84
13687168|1580 MEDLINE INDUSTRIES INC|2025-09-06|DRESSING FOAM ANTIMICROBIAL BORDER SELF ADHERENT WATERPROOF SILVER LATEX FREE ST|1.0|Box|27.85|27.85
13687178|1580 MEDLINE INDUSTRIES INC|2025-09-06|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|3.0|Box|7.9|23.7
13687188|1580 MEDLINE INDUSTRIES INC|2025-09-06|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|4.0|Box|7.9|31.6
13687209|1580 MEDLINE INDUSTRIES INC|2025-09-06|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.85|18.5
13687250|1580 MEDLINE INDUSTRIES INC|2025-09-06|BANDAGE,COHESIVE,TAN,1X5YD,LF,NS|30.0|Each|0.54|16.2
13687258|1580 MEDLINE INDUSTRIES INC|2025-09-06|CAP SHAMPOO|1.0|Case|43.7|43.7
13687261|1580 MEDLINE INDUSTRIES INC|2025-09-06|SHIRT,SCRUB,DISP,V-NECK,BLUE,2XL|2.0|Case|25.77|51.54
13687350|1580 MEDLINE INDUSTRIES INC|2025-09-05|DIAPER INC SOFT PAMPERS SWADDLERS 4|2.0|Case|1.79|3.58
13687372|1580 MEDLINE INDUSTRIES INC|2025-09-05|Freight|0.0||0.0|86.34
13687377|1580 MEDLINE INDUSTRIES INC|2025-09-05|Freight|0.0||0.0|26.4
13689059|1580 MEDLINE INDUSTRIES INC|2025-09-05|Test Kits: BD Veritor Test System, SARS-CoV-2, (CLIA-waived Kit), 30 Tests, Non-|1.0|Box|370.5|370.5
13689145|1580 MEDLINE INDUSTRIES INC|2025-09-05|CUFF BLOOD PRESSURE THIGH 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE F|2.0|Each|12.01|24.02
13689160|1580 MEDLINE INDUSTRIES INC|2025-09-05|OPTILOCK NON-ADHESIVE 4X4|4.0|Box|18.36|73.44
13689197|1580 MEDLINE INDUSTRIES INC|2025-09-05|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|1.0|Case|79.02|79.02
13689270|1580 MEDLINE INDUSTRIES INC|2025-09-05|SPECULUM,VAGINAL,ER,BUILT-IN-LIGHT,L|7.0|Each|2.95|20.65
13689430|1580 MEDLINE INDUSTRIES INC|2025-09-05|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
13689439|1580 MEDLINE INDUSTRIES INC|2025-09-05|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
13689447|1580 MEDLINE INDUSTRIES INC|2025-09-05|SUTURE, 2-0 SILK FS 18IN|1.0||22.89|22.89
13689464|1580 MEDLINE INDUSTRIES INC|2025-09-04|TAPE MEASURING FLEX PAPER LF INF 72IN|2.0|Case|66.34|132.68
13689495|1580 MEDLINE INDUSTRIES INC|2025-09-04|Freight|0.0||0.0|675.46
13690481|1580 MEDLINE INDUSTRIES INC|2025-09-04|PROBE TEMPERATURE KIT ORAL CORD WELL SURETEMP PLUS 4FT|2.0|Each|40.96|81.92
13690503|1580 MEDLINE INDUSTRIES INC|2025-09-04|BANDAGE ADHESIVE FABRIC LATEX FREE CURAD BLUE 1X3IN|2.0|Case|33.22|66.44
13690506|1580 MEDLINE INDUSTRIES INC|2025-09-04|SILICONE CREAM,REMEDY CLINICAL,2 OZ|2.0|Case|45.85|91.7
13690509|1580 MEDLINE INDUSTRIES INC|2025-09-04|SHIRT,SCRUB DISP LG|2.0|Case|21.65|43.3
13690511|1580 MEDLINE INDUSTRIES INC|2025-09-04|CUFF SMALL ADULT|7.0|Bag|10.15|71.05
13690520|1580 MEDLINE INDUSTRIES INC|2025-09-04|SHIRT,SCRUB DISP XL|1.0|Case|24.8|24.8
13690543|1580 MEDLINE INDUSTRIES INC|2025-09-04|UNDERWEAR,PROTECTIVE,ULTRA,LG,40-56|2.0|Case|29.88|59.76
13690629|1580 MEDLINE INDUSTRIES INC|2025-09-04|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|20.0|Bag|1.85|37.0
13690699|1580 MEDLINE INDUSTRIES INC|2025-09-04|DRAPE SURGICAL ISOLATION WITH IOBAN 2 INCISE FILM POUCH PLASTIC STERI-DRAPE LARG|4.0|Box|82.96|331.84
13690923|1580 MEDLINE INDUSTRIES INC|2025-09-04|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
13692034|1580 MEDLINE INDUSTRIES INC|2025-09-03|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1289.38|1289.38
13693772|1580 MEDLINE INDUSTRIES INC|2025-09-01|BAG SPONGE COUNTER|3.0|Box|16.4|49.2
13693816|1580 MEDLINE INDUSTRIES INC|2025-09-01|BANDAGE,COHESIVE,TAN,1X5YD,LF,NS|30.0|Each|0.54|16.2
13693838|1580 MEDLINE INDUSTRIES INC|2025-09-01|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|6.0|Each|6.78|40.68
13693857|1580 MEDLINE INDUSTRIES INC|2025-09-01|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|2.0||91.83|183.66
13693868|1580 MEDLINE INDUSTRIES INC|2025-09-01|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED P-3|1.0||88.79|88.79
13694757|1580 MEDLINE INDUSTRIES INC|2025-08-30|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|20.0|Pair|1.48|29.6
13694764|1580 MEDLINE INDUSTRIES INC|2025-08-30|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|3.0|Box|7.9|23.7
13694858|1580 MEDLINE INDUSTRIES INC|2025-08-30|KIT,BREAST SYMPHONY|1.0|Case|245.31|245.31
13694882|1580 MEDLINE INDUSTRIES INC|2025-08-30|"DRESSING,MEPILX,BRDR,FLX LITE,1.6X2"""|1.0|Case|98.0|98.0
13694899|1580 MEDLINE INDUSTRIES INC|2025-08-30|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
13694908|1580 MEDLINE INDUSTRIES INC|2025-08-30|SUTURE, 2-0 PROLENE KS 30IN|1.0||140.1|140.1
13694969|1580 MEDLINE INDUSTRIES INC|2025-08-29|Freight|0.0||0.0|18.79
13694971|1580 MEDLINE INDUSTRIES INC|2025-08-29|Freight|0.0||0.0|35.0
13694972|1580 MEDLINE INDUSTRIES INC|2025-08-29|DRESSING WND MATRIX PROMOGRAN 4.34X4.34|1.0|Case|275.6|275.6
13695910|1580 MEDLINE INDUSTRIES INC|2025-08-29|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
